type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
received,25Man,Kyx,Kyx,Druid,0,,,4,"Lightfathom Scepter",30108,0,,"2021-11-17 00:00:00",1637146279-3-Kyx,,,,,"2021-11-17 04:59:45","2022-01-05 22:42:24"
received,25Man,Kyx,Kyx,Druid,0,,,5,"Pauldrons of the Vanquished Defender",30249,0,,"2021-09-27 00:00:00",1632731306-8-Kyx,,,,,"2021-09-27 23:42:12","2022-01-05 22:42:24"
received,25Man,Kyx,Kyx,Druid,0,,,6,"Teeth of Gruul",28822,0,,"2021-08-30 00:00:00",1630307312-8-Kyx,,,,,"2021-08-30 01:20:43","2022-01-05 22:42:24"
received,25Man,Kyx,Kyx,Druid,0,,,7,"Pit Lord's Satchel",34845,0,,"2021-07-11 00:00:00",1626075307-0-Kyx,,,,,"2021-07-12 01:52:43","2022-01-05 22:42:24"
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Gloves of the Vanquished Hero",30241,1,,"2021-10-20 00:00:00",1634716835-17-Laanaa,,,,,"2021-10-20 03:24:11",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Mantle of the Elven Kings",30024,0,,"2021-10-25 00:00:00",1635145698-0-Laanaa,,,,,"2021-10-27 00:06:53",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"The Seal of Danzalar",33054,1,,"2021-10-27 00:00:00",1635316722-3-Laanaa,,,,,"2021-10-27 04:11:47",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Spyglass of the Hidden Fleet",30620,1,,"2021-11-03 00:00:00",1635923252-9-Laanaa,,,,,"2021-11-08 00:31:04",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Mindstorm Wristbands",29918,0,,"2021-11-08 00:00:00",1636358788-4-Laanaa,,,,,"2021-11-08 04:48:02",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Robe of Hateful Echoes",30056,0,,"2021-11-10 00:00:00",1636531539-6-Laanaa,,,,,"2021-11-10 04:36:37",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Wand of the Forgotten Star",29982,0,,"2021-11-15 00:00:00",1636971647-6-Laanaa,,,,,"2021-11-15 05:04:19",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Void Star Talisman",30449,0,,"2021-11-24 00:00:00",1637746236-6-Laanaa,,,,,"2021-11-27 21:47:00",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,Fathomstone,30049,0,,"2021-11-29 00:00:00",1638176934-5-Laanaa,,,,,"2021-11-29 04:44:47",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Trousers of the Astromancer",29972,0,,"2021-12-08 00:00:00",1638958838-23-Laanaa,,,,,"2021-12-08 04:54:33",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Boots of the Shifting Nightmare",30050,0,,"2021-12-13 00:00:00",1639386868-11-Laanaa,,,,,"2021-12-21 15:49:22",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Pendant of the Lost Ages",30008,1,,"2021-12-13 00:00:00",1639389178-16-Laanaa,,,,,"2021-12-21 15:49:22",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Gauntlets of the Sun King",29987,1,,"2021-12-22 00:00:00",1640162028-19-Laanaa,,,,,"2021-12-22 04:35:55",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Gloves of the Vanquished Hero",30241,0,,"2022-01-03 00:00:00",1641204246-5-Laanaa,,,,,"2022-01-03 16:48:14",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Leggings of the Vanquished Hero",30247,0,,"2022-01-03 00:00:00",1641204457-14-Laanaa,,,,,"2022-01-03 16:48:14",
received,25Man,lanax420,Laanaa,Warlock,0,,,0,"Sextant of Unstable Currents",30626,0,,"2022-01-03 00:00:00",1641205325-22-Laanaa,,,,,"2022-01-03 16:48:14",
received,25Man,Namelocked,Namelocked,Warlock,0,"2021-10-18 06:28:54",,0,"Eredar Wand of Obliteration",28783,0,,"2021-08-02 00:00:00",1627883955-4-Nameloc,,,,,"2021-08-02 02:59:26",
received,25Man,Namelocked,Namelocked,Warlock,0,"2021-10-18 06:28:54",,0,"Leggings of the Fallen Hero",29765,1,,"2021-09-15 00:00:00",1631687500-4-Nameloc,,,,,"2021-09-15 01:57:48",
received,25Man,Namelocked,Namelocked,Warlock,0,"2021-10-18 06:28:54",,0,"Chestguard of the Fallen Hero",29755,0,,"2021-09-15 00:00:00",1631689223-12-Namelo,,,,,"2021-09-15 01:57:48",
received,25Man,Nerfme,Nerfme,Hunter,0,"2021-10-11 04:19:04",,0,"Cloak of the Pit Stalker",28777,0,,"2021-06-30 00:00:00",1625037431-6-Nerfme,,,,,"2021-06-30 02:30:13",
received,25Man,Nerfme,Nerfme,Hunter,0,"2021-10-11 04:19:04",,0,"Leggings of the Fallen Hero",29765,0,,"2021-06-30 00:00:00",1625037488-9-Nerfme,,,,,"2021-06-30 02:30:13",
received,25Man,Nerfme,Nerfme,Hunter,0,"2021-10-11 04:19:04",,1,"Gronn-Stitched Girdle",28828,0,,"2021-06-20 00:00:00",,,,,,"2021-06-28 13:36:05","2021-06-28 13:50:49"
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Brute Cloak of the Ogre-Magi",28797,0,,"2021-08-30 01:40:15",,,,,,"2021-08-30 01:40:15",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Windshear Boots",28810,0,,"2021-08-30 01:40:15",,,,,,"2021-08-30 01:40:15",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Pit Lord's Satchel",34845,0,,"2021-08-30 01:40:15",,,,,,"2021-08-30 01:40:15",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Pauldrons of the Fallen Champion",29763,0,,"2021-08-30 01:40:15",,,,,,"2021-08-30 01:40:15",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Leggings of the Fallen Champion",29766,1,,"2021-08-30 01:40:15",,,,,,"2021-08-30 01:40:15",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Pattern: Hurricane Boots",30308,0,,"2021-09-19 00:00:00",,,,,,"2021-09-20 03:46:34",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Robe of Hateful Echoes",30056,0,,"2021-09-22 00:00:00",1632293036-1-Okuru,,,,,"2021-09-22 03:56:06",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Fathom-Brooch of the Tidewalker",30663,0,,"2021-09-22 00:00:00",1632303729-22-Okuru,,,,,"2021-09-22 03:56:06",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Mindstorm Wristbands",29918,0,,"2021-10-18 00:00:00",,,,,,"2021-10-18 06:26:59",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Girdle of Fallen Stars",30030,1,,"2021-10-18 00:00:00",,,,,,"2021-10-18 06:26:59",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Totem of the Maelstrom",30023,1,,"2021-10-27 00:00:00",1635320943-9-Okuru,,,,,"2021-10-27 04:11:47",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Girdle of the Tidal Call",30068,1,,"2021-10-27 00:00:00",1635323097-13-Okuru,,,,,"2021-10-27 04:11:47",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Mantle of the Tireless Tracker",30085,1,,"2021-10-27 00:00:00",1635323149-15-Okuru,,,,,"2021-10-27 04:11:47",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Tempest-Strider Boots",30066,1,,"2021-11-03 00:00:00",1635924932-16-Okuru,,,,,"2021-11-08 00:31:04",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Gloves of the Vanquished Champion",30239,0,,"2021-11-03 00:00:00",1635925409-24-Okuru,,,,,"2021-11-08 00:31:04",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Leggings of the Vanquished Champion",30245,0,,"2021-11-03 00:00:00",1635925464-25-Okuru,,,,,"2021-11-08 00:31:04",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Pauldrons of the Vanquished Champion",30248,0,,"2021-11-08 00:00:00",1636358780-2-Okuru,,,,,"2021-11-08 04:48:02",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Spyglass of the Hidden Fleet",30620,1,,"2021-11-10 00:00:00",1636531559-7-Okuru,,,,,"2021-11-10 04:36:37",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Coral-Barbed Shoulderpads",30097,1,,"2021-11-17 00:00:00",1637139163-9-Okuru,,,,,"2021-11-17 04:59:45",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Verdant Sphere",32405,0,,"2021-11-24 00:00:00",1637746561-8-Okuru,,,,,"2021-11-27 21:47:00",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Mallet of the Tides",30058,1,,"2021-11-29 00:00:00",1638177029-11-Okuru,,,,,"2021-11-29 04:44:47",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Gloves of the Vanquished Champion",30239,1,,"2021-12-06 00:00:00",1638784070-2-Okuru,,,,,"2021-12-06 05:08:28",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Chestguard of the Vanquished Champion",30236,0,,"2021-12-08 00:00:00",1638959453-26-Okuru,,,,,"2021-12-08 04:54:33",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Phoenix-Ring of Rebirth",29920,1,,"2022-01-03 00:00:00",1641194797-0-Okuru,,,,,"2022-01-03 16:48:14",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Gloves of the Vanquished Champion",30239,1,,"2022-01-05 00:00:00",1641376574-0-Okuru,,,,,"2022-01-05 04:33:54",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Helm of the Vanquished Champion",30242,0,,"2022-01-17 00:00:00",1642409222-7-Okuru,,,,,"2022-01-17 04:58:45",
received,25Man,Honeyboy,Okuru,Shaman,0,,,0,"Fire Crest Breastplate",29921,1,,"2022-01-17 00:00:00",1642411370-12-Okuru,,,,,"2022-01-17 04:58:45",
received,25Man,Honeyboy,Okuru,Shaman,0,,,1,"Hammer of the Naaru",28800,1,,"2021-08-23 00:00:00",1629703848-9-Okuru,,,,,"2021-08-23 13:07:16","2021-08-23 18:27:55"
received,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,1,"Magtheridon's Head",32385,0,,"2021-07-26 00:00:00",1627280021-9-Opo,,,,,"2021-07-26 02:14:30","2021-07-28 17:10:24"
received,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,2,"Pit Lord's Satchel",34845,0,,"2021-07-26 00:00:00",1627279046-0-Opo,,,,,"2021-07-26 02:14:30","2021-07-28 17:10:24"
received,25Man,Opo,Opo,Warlock,0,"2021-10-18 06:29:05",,3,"Chestguard of the Fallen Hero",29755,0,,"2021-07-11 00:00:00",1626075867-6-Opo,,,,,"2021-07-12 01:52:43","2021-07-28 17:10:24"
received,25Man,Okara,Owlkara,Druid,0,,,0,"Pauldrons of the Fallen Defender",29764,0,,"2021-08-23 00:00:00",1629703513-5-Okara,,,,,"2021-08-23 13:07:16",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Leggings of the Fallen Defender",29767,1,,"2021-09-13 00:00:00",1631517008-8-Okara,,,,,"2021-09-13 01:35:42",
received,25Man,Okara,Owlkara,Druid,0,,,0,"The Seal of Danzalar",33054,1,,"2021-10-06 00:00:00",1633505507-4-Okara,,,,,"2021-10-06 03:51:28",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Living Root of the Wildheart",30664,1,,"2021-10-27 00:00:00",1635323259-20-Owlkar,,,,,"2021-10-27 04:11:47",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Pauldrons of the Vanquished Defender",30249,0,,"2021-11-08 00:00:00",1636358784-3-Owlkara,,,,,"2021-11-08 04:48:02",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Girdle of Zaetar",29984,0,,"2021-11-15 00:00:00",1636971329-2-Owlkara,,,,,"2021-11-15 05:04:19",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Wildfury Greatstaff",30021,1,,"2021-11-17 00:00:00",1637139289-16-Owlkar,,,,,"2021-11-17 04:59:45",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Helm of the Vanquished Defender",30243,0,,"2021-11-17 00:00:00",1637146272-1-Owlkara,,,,,"2021-11-17 04:59:45",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Mantle of the Elven Kings",30024,1,,"2021-11-24 00:00:00",1637744731-0-Owlkara,,,,,"2021-11-27 21:47:00",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Gloves of the Vanquished Defender",30240,1,,"2021-12-06 00:00:00",1638784085-3-Owlkara,,,,,"2021-12-06 05:08:28",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Girdle of Zaetar",29984,1,,"2021-12-08 00:00:00",1638957565-22-Owlkar,,,,,"2021-12-08 04:54:33",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Grove-Bands of Remulos",30062,0,,"2021-12-14 00:00:00",1639553809-21-Owlkar,,,,,"2021-12-16 00:10:44",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Spyglass of the Hidden Fleet",30620,0,,"2021-12-14 00:00:00",1639554080-23-Owlkar,,,,,"2021-12-16 00:10:44",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Lightfathom Scepter",30108,0,,"2021-12-22 00:00:00",1640168488-56-Owlkar,,,,,"2021-12-22 04:35:55",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Gauntlets of the Sun King",29987,1,,"2022-01-03 00:00:00",1641204402-9-Owlkara,,,,,"2022-01-03 16:48:14",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Coral Band of the Revived",30110,0,,"2022-01-03 00:00:00",1641204430-11-Owlkar,,,,,"2022-01-03 16:48:14",
received,25Man,Okara,Owlkara,Druid,0,,,0,"Chestguard of the Vanquished Defender",30237,0,,"2022-01-05 00:00:00",1641370934-20-Owlkar,,,,,"2022-01-05 04:33:54",
received,25Man,Okara,Owlkara,Druid,0,,,1,"Pit Lord's Satchel",34845,0,,"2021-08-16 00:00:00",1629098660-0-Okara,,,,,"2021-08-22 16:00:28","2021-08-23 01:18:57"
received,25Man,Okara,Owlkara,Druid,0,,,2,"Chestguard of the Fallen Defender",29753,0,,"2021-07-19 00:00:00",1626677361-3-Okara,,,,,"2021-07-19 01:07:18","2021-08-23 01:18:57"
received,25Man,Papilongboy,Papilongboy,Druid,0,"2021-10-11 04:19:52",,0,"Teeth of Gruul",28822,0,,"2021-07-19 00:00:00",1626677516-5-Papilon,,,,,"2021-07-19 01:07:18",
received,25Man,Papilongboy,Papilongboy,Druid,0,"2021-10-11 04:19:52",,0,"Pit Lord's Satchel",34845,0,,"2021-08-02 00:00:00",1627884184-6-Papilon,,,,,"2021-08-02 02:59:26",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Star-Strider Boots",29951,0,,"2021-09-29 00:00:00",1632907853-16-Phanen,,,,,"2021-10-06 03:53:29",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Pendant of the Perilous",30022,0,,"2021-10-12 00:00:00",,,,,,"2021-10-18 06:24:07",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Gloves of the Searing Grip",29947,0,,"2021-11-01 03:35:10",,,,,,"2021-11-01 03:35:10",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Greaves of the Bloodwarder",29950,0,,"2021-11-01 03:35:10",,,,,,"2021-11-01 03:35:10",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Razor-Scale Battlecloak",30098,0,,"2021-11-03 00:00:00",1635924831-11-Phanen,,,,,"2021-11-08 00:31:04",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Ancestral Ring of Conquest",30061,0,,"2021-11-03 00:00:00",1635924904-15-Phanen,,,,,"2021-11-08 00:31:04",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Girdle of the Invulnerable",30096,1,,"2021-11-03 00:00:00",1635925192-21-Phanen,,,,,"2021-11-08 00:31:04",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Seventh Ring of the Tirisfalen",30028,1,,"2021-11-08 00:00:00",1636358797-6-Phanen,,,,,"2021-11-08 04:48:02",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Phoenix-Wing Cloak",29925,1,,"2021-11-15 00:00:00",1636971391-3-Phanen,,,,,"2021-11-15 05:04:19",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Gloves of the Vanquished Champion",30239,1,,"2021-11-29 00:00:00",1638176986-9-Phanen,,,,,"2021-11-29 04:44:47",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Krakken-Heart Breastplate",30102,0,,"2021-11-29 00:00:00",1638181337-15-Phanen,,,,,"2021-11-29 04:44:47",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Ring of Sundered Souls",30083,0,,"2021-11-29 00:00:00",1638181754-19-Phanen,,,,,"2021-11-29 04:44:47",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Pauldrons of the Wardancer",30053,0,,"2021-12-06 00:00:00",1638781597-0-Phanen,,,,,"2021-12-06 05:08:28",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Belt of One-Hundred Deaths",30106,0,,"2021-12-06 00:00:00",1638786701-11-Phanen,,,,,"2021-12-06 05:08:28",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Tome of Fiery Redemption",30447,1,,"2021-12-08 00:00:00",1638948965-7-Phanen,,,,,"2021-12-08 04:54:33",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Plans: Boots of the Protector",30323,0,,"2021-12-14 00:00:00",1639553487-15-Phanen,,,,,"2021-12-16 00:10:44",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Libram of Absolute Truth",30063,1,,"2021-12-14 00:00:00",1639554069-22-Phanen,,,,,"2021-12-16 00:10:44",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Pauldrons of the Vanquished Champion",30248,1,,"2022-01-03 00:00:00",1641201147-16-Phanen,,,,,"2022-01-03 16:48:14",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Chestguard of the Vanquished Champion",30236,0,,"2022-01-05 00:00:00",1641371081-22-Phanen,,,,,"2022-01-05 04:33:54",
received,25Man,Yukon,Phanen,Paladin,0,,,0,"Boots of Courage Unending",30027,1,,"2022-01-17 00:00:00",1642405644-9-Phanen,,,,,"2022-01-17 04:58:45",
received,25Man,Yukon,Phanen,Paladin,0,,,1,"Shoulderpads of the Stranger",30055,0,,"2021-09-19 00:00:00",,,,,,"2021-09-20 03:46:34","2021-10-06 02:27:44"
received,25Man,Yukon,Phanen,Paladin,0,,,2,"Bladespire Warbands",28795,0,,"2021-09-15 00:00:00",1631687457-2-Phanen,,,,,"2021-09-15 01:57:48","2021-10-06 02:27:44"
received,25Man,Yukon,Phanen,Paladin,0,,,3,"Cloak of the Pit Stalker",28777,0,,"2021-08-02 00:00:00",1627884222-7-Phanen,,,,,"2021-08-02 02:59:26","2021-10-06 02:27:44"
received,25Man,Yukon,Phanen,Paladin,0,,,4,"Terror Pit Girdle",28778,0,,"2021-07-11 00:00:00",1626076043-8-Phanen,,,,,"2021-07-12 01:52:43","2021-10-06 02:27:44"
received,25Man,Yukon,Phanen,Paladin,0,,,5,"Pauldrons of the Fallen Champion",29763,0,,"2021-06-27 00:00:00",1624862669-1-Phanen,,,,,"2021-06-28 13:18:43","2021-10-06 02:27:44"
received,25Man,Yukon,Phanen,Paladin,0,,,6,"Thundering Greathelm",28775,0,"Minor Upgrade","2021-06-20 00:00:00",,,,,,"2021-06-28 13:36:05","2021-10-06 02:27:44"
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"True-Aim Stalker Bands",30091,0,,"2021-10-12 00:00:00",,,,,,"2021-10-18 06:24:07",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Bands of the Celestial Archer",30026,0,,"2021-10-18 00:00:00",,,,,,"2021-10-18 06:26:59",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Belt of Deep Shadow",30040,0,,"2021-10-27 00:00:00",1635315144-2-Raptorj,,,,,"2021-10-27 04:11:47",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Leggings of the Vanquished Hero",30247,0,,"2021-11-17 00:00:00",1637139259-14-Raptor,,,,,"2021-11-17 04:59:45",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Pauldrons of the Vanquished Hero",30250,0,,"2021-12-01 00:00:00",1638351383-13-Raptor,,,,,"2021-12-01 04:33:49",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Helm of the Vanquished Hero",30244,0,,"2021-12-06 00:00:00",1638784301-6-Raptorj,,,,,"2021-12-06 05:08:28",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Magtheridon's Head",32385,0,,"2021-12-06 00:00:00",1638786751-12-Raptor,,,,,"2021-12-06 05:08:28",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Serpent Spine Longbow",30105,0,,"2021-12-14 00:00:00",1639553469-14-Raptor,,,,,"2021-12-16 00:10:44",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Leggings of Murderous Intent",29995,0,,"2021-12-14 00:00:00",1639559274-29-Raptor,,,,,"2021-12-16 00:10:44",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Chestguard of the Vanquished Hero",30238,0,,"2022-01-03 00:00:00",1641204638-16-Raptor,,,,,"2022-01-03 16:48:14",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Pauldrons of the Vanquished Hero",30250,1,,"2022-01-05 00:00:00",1641368633-6-Raptorj,,,,,"2022-01-05 04:33:54",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Verdant Sphere",32405,0,,"2022-01-05 00:00:00",1641371019-21-Raptor,,,,,"2022-01-05 04:33:54",
received,25Man,RaptorJack,RaptorJack,Hunter,0,,,0,"Star-Strider Boots",29951,0,,"2022-01-17 00:00:00",1642415175-33-Raptor,,,,,"2022-01-17 04:58:45",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Warboots of Obliteration",30081,0,,"2021-10-12 00:00:00",,,,,,"2021-10-18 06:24:07",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Solarian's Sapphire",30446,0,,"2021-10-18 00:00:00",,,,,,"2021-10-18 06:26:59",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Mallet of the Tides",30058,1,,"2021-10-27 00:00:00",1635316727-4-Sarck,,,,,"2021-10-27 04:11:47",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Tsunami Talisman",30627,0,,"2021-10-27 00:00:00",1635320537-8-Sarck,,,,,"2021-10-27 04:11:47",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"World Breaker",30090,1,,"2021-10-27 00:00:00",1635323139-14-Sarck,,,,,"2021-10-27 04:11:47",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Leggings of the Vanquished Defender",30246,0,,"2021-10-27 00:00:00",1635323227-17-Sarck,,,,,"2021-10-27 04:11:47",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Gloves of the Searing Grip",29947,0,,"2021-11-08 00:00:00",1636358791-5-Sarck,,,,,"2021-11-08 04:48:02",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Pendant of the Perilous",30022,0,,"2021-11-10 00:00:00",1636536611-12-Sarck,,,,,"2021-11-10 04:36:37",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Shoulderpads of the Stranger",30055,0,,"2021-11-17 00:00:00",1637139691-17-Sarck,,,,,"2021-11-17 04:59:45",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Greaves of the Bloodwarder",29950,1,,"2021-11-24 00:00:00",1637746227-5-Sarck,,,,,"2021-11-27 21:47:00",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Band of the Ranger-General",29997,0,,"2021-11-24 00:00:00",1637747284-12-Sarck,,,,,"2021-11-27 21:47:00",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Serpentshrine Shuriken",30025,0,,"2021-11-29 00:00:00",1638176905-4-Sarck,,,,,"2021-11-29 04:44:47",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"True-Aim Stalker Bands",30091,0,,"2021-11-29 00:00:00",1638176972-7-Sarck,,,,,"2021-11-29 04:44:47",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Helm of the Vanquished Defender",30243,0,,"2021-12-22 00:00:00",1640168413-54-Sarck,,,,,"2021-12-22 04:35:55",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Talon of Azshara",30082,0,,"2022-01-03 00:00:00",1641204678-17-Sarck,,,,,"2022-01-03 16:48:14",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Dragonspine Trophy",28830,0,,"2022-01-03 00:00:00",1641207010-28-Sarck,,,,,"2022-01-03 16:48:14",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Twinblade of the Phoenix",29993,0,,"2022-01-05 00:00:00",1641370925-19-Sarck,,,,,"2022-01-05 04:33:54",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Bracers of Eradication",30057,0,,"2022-01-05 00:00:00",1641372347-23-Sarck,,,,,"2022-01-05 04:33:54",
received,25Man,Sarck,Sarck,Warrior,0,,,0,"Razor-Scale Battlecloak",30098,0,,"2022-01-17 00:00:00",1642405551-8-Sarck,,,,,"2022-01-17 04:58:45",
received,25Man,Sarck,Sarck,Warrior,0,,,1,"Cloak of the Pit Stalker",28777,0,,"2021-09-15 00:00:00",1631689175-11-Sarck,,,,,"2021-09-15 01:57:48","2021-09-20 18:33:02"
received,25Man,Sarck,Sarck,Warrior,0,,,2,"Pauldrons of the Fallen Defender",29764,0,,"2021-09-15 00:00:00",1631687430-0-Sarck,,,,,"2021-09-15 01:57:48","2021-09-20 18:33:02"
received,25Man,Sarck,Sarck,Warrior,0,,,3,"Chestguard of the Fallen Defender",29753,0,,"2021-08-08 00:00:00",,,,,,"2021-08-09 13:50:26","2021-09-20 18:33:02"
received,25Man,Sarck,Sarck,Warrior,0,,,4,"Leggings of the Fallen Defender",29767,0,,"2021-07-19 00:00:00",1626677552-6-Sarck,,,,,"2021-07-19 01:07:18","2021-09-20 18:33:02"
received,25Man,Sarck,Sarck,Warrior,0,,,5,"Girdle of the Endless Pit",28779,0,,"2021-06-27 00:00:00",,,,,,"2021-06-28 13:36:55","2021-09-20 18:33:02"
received,25Man,Sarck,Sarck,Warrior,0,,,6,"Malefic Mask of the Shadows",28796,0,"Minor Upgrade","2021-06-20 00:00:00",,"Minor Update",,6,F,"2021-06-28 13:36:05","2021-09-20 18:33:02"
received,25Man,Shockingpain,Shockingpain,Shaman,0,"2021-10-27 04:14:17",,1,"Crystalheart Pulse-Staff",28782,0,,"2021-08-22 04:00:00",1629703801-8-Shockin,,,,,"2021-08-23 13:07:16","2021-08-29 13:52:28"
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Chestguard of the Fallen Champion",29754,0,,"2021-08-30 00:00:00",1630307385-9-Lindo,,,,,"2021-08-30 01:20:43",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Warp-Spring Coil",30450,0,,"2021-09-27 00:00:00",1632731350-9-Lindo,,,,,"2021-09-27 23:42:12",
received,25Man,WidoMaka,Sindo,Rogue,0,,,0,"Boots of Effortless Striking",30060,1,,"2021-10-06 00:00:00",1633505524-5-Lindo,,,,,"2021-10-06 03:51:28",
